"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 02, 2018","0.24","0.33","0.39","0.20","39.86K","-28.03%"
"Nov 25, 2018","0.33","0.28","0.38","0.24","100.95K","16.16%"
"Nov 18, 2018","0.28","0.49","0.56","0.28","29.15K","-41.36%"
"Nov 11, 2018","0.49","0.51","0.63","0.48","123.51K","-5.42%"
"Nov 04, 2018","0.51","0.54","0.56","0.41","48.12K","-4.11%"
"Oct 28, 2018","0.54","0.45","0.60","0.40","167.53K","19.25%"
"Oct 21, 2018","0.45","0.38","0.49","0.36","50.76K","19.48%"
"Oct 14, 2018","0.38","0.33","0.40","0.32","55.98K","15.49%"
"Oct 07, 2018","0.33","0.34","0.36","0.29","20.04K","-3.93%"
"Sep 30, 2018","0.34","0.35","0.38","0.31","22.39K","-1.94%"
"Sep 23, 2018","0.35","0.33","0.37","0.31","108.14K","4.23%"
"Sep 16, 2018","0.33","0.32","0.42","0.26","161.11K","27.87%"
"Sep 09, 2018","0.26","0.24","0.29","0.20","18.74K","7.47%"
"Sep 02, 2018","0.24","0.33","0.35","0.22","68.29K","-25.91%"
"Aug 26, 2018","0.33","0.32","0.34","0.28","110.80K","2.55%"
"Aug 19, 2018","0.32","0.27","0.35","0.27","128.56K","17.30%"
"Aug 12, 2018","0.27","0.27","0.30","0.22","108.37K","0.00%"
"Aug 05, 2018","0.27","0.25","0.31","0.20","134.69K","10.05%"
"Jul 29, 2018","0.25","0.28","0.44","0.25","240.99K","-11.35%"
"Jul 22, 2018","0.28","0.21","0.29","0.19","260.26K","32.54%"
"Jul 15, 2018","0.21","0.19","0.30","0.19","75.20K","8.10%"
"Jul 08, 2018","0.19","0.25","0.26","0.18","56.39K","-22.00%"
"Jul 01, 2018","0.25","0.22","0.27","0.21","107.05K","12.87%"
"Jun 24, 2018","0.22","0.19","0.22","0.16","110.52K","13.65%"
"Jun 17, 2018","0.19","0.22","0.26","0.18","205.16K","-12.21%"
"Jun 10, 2018","0.22","0.30","0.30","0.20","211.56K","-25.65%"
"Jun 03, 2018","0.30","0.36","0.38","0.30","200.22K","-17.06%"
"May 27, 2018","0.36","0.37","0.39","0.30","77.42K","-3.54%"
"May 20, 2018","0.37","0.46","0.47","0.32","150.94K","-18.09%"
"May 13, 2018","0.46","0.47","0.55","0.43","134.40K","-2.69%"
"May 06, 2018","0.47","0.56","0.60","0.40","212.88K","-16.51%"
"Apr 29, 2018","0.56","0.48","0.62","0.47","441.94K","16.30%"
"Apr 22, 2018","0.48","0.49","0.54","0.41","279.41K","-1.05%"
"Apr 15, 2018","0.49","0.40","0.52","0.37","161.94K","21.67%"
"Apr 08, 2018","0.40","0.29","0.42","0.29","155.60K","38.53%"
"Apr 01, 2018","0.29","0.29","0.30","0.25","112.68K","0.00%"
"Mar 25, 2018","0.29","0.42","0.42","0.27","98.32K","-30.18%"
"Mar 18, 2018","0.42","0.41","0.50","0.28","75.19K","2.18%"
"Mar 11, 2018","0.41","0.47","0.57","0.38","67.95K","-12.28%"
"Mar 04, 2018","0.47","0.65","0.66","0.44","77.44K","-27.79%"
"Feb 25, 2018","0.65","0.65","0.78","0.60","74.68K","0.00%"
"Feb 18, 2018","0.65","0.68","0.87","0.56","128.62K","-4.26%"
"Feb 11, 2018","0.68","0.41","0.69","0.38","109.35K","64.88%"
"Feb 04, 2018","0.41","0.51","0.52","0.28","157.50K","-18.98%"
