"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 05, 2020","0.021","0.020","0.022","0.019","1.82B","9.27%"
"Jun 28, 2020","0.020","0.019","0.020","0.018","1.76B","0.00%"
"Jun 21, 2020","0.019","0.023","0.023","0.019","2.11B","-14.57%"
"Jun 14, 2020","0.023","0.021","0.023","0.019","1.77B","9.65%"
"Jun 07, 2020","0.021","0.021","0.022","0.019","2.13B","0.00%"
"May 31, 2020","0.021","0.024","0.025","0.020","4.58B","-14.23%"
"May 24, 2020","0.024","0.020","0.027","0.019","5.52B","19.96%"
"May 17, 2020","0.020","0.020","0.023","0.018","3.67B","0.00%"
"May 10, 2020","0.020","0.017","0.022","0.014","5.70B","16.09%"
"May 03, 2020","0.017","0.017","0.018","0.016","3.09B","0.00%"
"Apr 26, 2020","0.017","0.015","0.017","0.015","2.82B","12.28%"
"Apr 19, 2020","0.015","0.013","0.016","0.012","3.15B","12.55%"
"Apr 12, 2020","0.013","0.012","0.014","0.011","1.99B","9.49%"
"Apr 05, 2020","0.012","0.012","0.014","0.011","4.50B","4.43%"
"Mar 29, 2020","0.012","0.011","0.012","0.010","2.30B","10.18%"
"Mar 22, 2020","0.011","0.011","0.012","0.010","2.95B","-5.40%"
"Mar 15, 2020","0.011","0.010","0.013","0.007","6.44B","14.22%"
"Mar 08, 2020","0.010","0.027","0.027","0.007","9.10B","-63.35%"
"Mar 01, 2020","0.027","0.020","0.029","0.019","5.01B","33.10%"
"Feb 23, 2020","0.020","0.021","0.023","0.017","3.02B","-2.88%"
"Feb 16, 2020","0.021","0.021","0.022","0.019","2.61B","0.00%"
"Feb 09, 2020","0.021","0.021","0.024","0.020","3.71B","0.00%"
"Feb 02, 2020","0.021","0.018","0.025","0.018","5.32B","15.82%"
"Jan 26, 2020","0.018","0.016","0.019","0.016","2.15B","14.11%"
"Jan 19, 2020","0.016","0.017","0.018","0.015","1.85B","-8.35%"
"Jan 12, 2020","0.017","0.015","0.019","0.015","4.37B","18.01%"
"Jan 05, 2020","0.015","0.015","0.016","0.014","2.27B","0.00%"
"Dec 29, 2019","0.015","0.015","0.016","0.014","2.92B","0.00%"
"Dec 22, 2019","0.015","0.018","0.020","0.015","6.08B","-16.99%"
"Dec 15, 2019","0.018","0.014","0.018","0.011","7.85B","32.04%"
"Dec 08, 2019","0.014","0.039","0.043","0.011","11.30B","-64.88%"
"Dec 01, 2019","0.039","0.029","0.042","0.025","4.17B","34.25%"
"Nov 24, 2019","0.029","0.017","0.029","0.015","4.77B","73.54%"
"Nov 17, 2019","0.017","0.015","0.017","0.012","1.78B","14.79%"
"Nov 10, 2019","0.015","0.015","0.016","0.014","1.28B","0.00%"
"Nov 03, 2019","0.015","0.014","0.015","0.013","1.79B","9.80%"
"Oct 27, 2019","0.014","0.013","0.015","0.013","1.71B","0.00%"
"Oct 20, 2019","0.013","0.014","0.015","0.013","2.53B","0.00%"
"Oct 13, 2019","0.014","0.016","0.017","0.013","2.37B","-12.17%"
"Oct 06, 2019","0.016","0.010","0.017","0.010","3.82B","48.83%"
"Sep 29, 2019","0.010","0.011","0.011","0.010","1.24B","-6.88%"
"Sep 22, 2019","0.011","0.013","0.013","0.010","1.53B","-16.22%"
"Sep 15, 2019","0.013","0.013","0.015","0.013","1.45B","0.00%"
"Sep 08, 2019","0.013","0.014","0.015","0.013","1.20B","-5.96%"
