"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 08, 2020","27.91","27.76","28.94","27.31","19.50M","0.55%"
"Nov 01, 2020","27.76","28.51","29.86","25.84","23.19M","-2.62%"
"Oct 25, 2020","28.51","30.63","32.37","27.58","24.27M","-6.96%"
"Oct 18, 2020","30.64","30.22","31.29","28.50","22.28M","1.36%"
"Oct 11, 2020","30.23","28.41","31.96","27.91","28.68M","6.53%"
"Oct 04, 2020","28.38","28.19","29.25","26.54","23.77M","0.72%"
"Sep 27, 2020","28.18","26.18","29.55","25.54","32.96M","7.56%"
"Sep 20, 2020","26.20","27.20","27.31","22.32","31.49M","-3.69%"
"Sep 13, 2020","27.20","28.50","33.35","25.94","63.35M","-4.57%"
"Sep 06, 2020","28.50","19.47","28.52","18.58","49.80M","46.42%"
"Aug 30, 2020","19.47","22.94","25.81","18.02","48.46M","-15.16%"
"Aug 23, 2020","22.94","22.19","23.57","20.99","24.09M","3.35%"
"Aug 16, 2020","22.20","23.02","23.92","21.29","25.72M","-3.51%"
"Aug 09, 2020","23.01","22.92","23.78","20.60","29.46M","0.37%"
"Aug 02, 2020","22.92","21.63","23.54","19.26","29.98M","6.02%"
"Jul 26, 2020","21.62","19.84","21.75","19.56","28.37M","9.21%"
"Jul 19, 2020","19.80","17.13","20.03","16.90","26.02M","15.54%"
"Jul 12, 2020","17.13","17.62","18.99","16.56","23.52M","-2.75%"
"Jul 05, 2020","17.62","15.56","17.68","15.16","18.79M","13.26%"
"Jun 28, 2020","15.56","15.13","15.96","14.93","16.43M","2.83%"
"Jun 21, 2020","15.13","16.06","16.64","14.85","16.37M","-5.78%"
"Jun 14, 2020","16.06","16.81","16.84","15.54","18.93M","-4.48%"
"Jun 07, 2020","16.81","17.56","17.64","15.98","22.77M","-4.26%"
"May 31, 2020","17.56","17.73","18.19","16.78","31.42M","-0.98%"
"May 24, 2020","17.73","16.47","17.78","15.87","34.41M","7.64%"
"May 17, 2020","16.47","16.05","17.33","15.76","39.33M","2.60%"
"May 10, 2020","16.05","16.81","16.81","14.03","51.46M","-4.48%"
"May 03, 2020","16.81","17.52","17.81","16.20","41.51M","-4.02%"
"Apr 26, 2020","17.51","16.21","18.20","16.07","51.80M","7.93%"
"Apr 19, 2020","16.22","16.62","16.70","14.75","54.63M","-2.38%"
"Apr 12, 2020","16.62","13.81","16.83","12.85","59.12M","20.39%"
"Apr 05, 2020","13.81","13.76","15.50","13.41","64.22M","0.35%"
"Mar 29, 2020","13.76","12.20","14.01","11.26","61.32M","12.94%"
"Mar 22, 2020","12.18","12.11","13.37","10.84","58.19M","0.57%"
"Mar 15, 2020","12.11","10.13","13.66","8.47","86.97M","19.61%"
"Mar 08, 2020","10.13","20.24","20.27","6.50","96.32M","-49.98%"
"Mar 01, 2020","20.24","19.28","21.76","18.38","50.92M","5.02%"
"Feb 23, 2020","19.28","22.10","23.34","17.68","60.54M","-12.49%"
"Feb 16, 2020","22.03","24.28","25.30","21.01","44.11M","-9.27%"
"Feb 09, 2020","24.28","21.76","27.20","21.02","57.67M","11.57%"
"Feb 02, 2020","21.76","18.24","22.51","18.24","47.42M","19.30%"
"Jan 26, 2020","18.24","16.96","18.83","16.82","38.32M","7.57%"
"Jan 19, 2020","16.96","17.81","18.71","16.44","38.36M","-4.77%"
"Jan 12, 2020","17.81","14.94","18.43","14.82","47.47M","19.15%"
"Jan 05, 2020","14.94","13.85","15.34","13.76","34.04M","7.90%"
"Dec 29, 2019","13.85","13.71","14.42","12.99","34.31M","1.03%"
"Dec 22, 2019","13.71","13.34","14.00","12.95","34.01M","2.77%"
"Dec 15, 2019","13.34","14.53","14.65","12.15","36.63M","-8.23%"
"Dec 08, 2019","14.53","15.63","15.91","14.35","30.80M","-7.00%"
"Dec 01, 2019","15.63","15.67","15.84","14.93","35.06M","-0.31%"
"Nov 24, 2019","15.68","16.29","16.52","14.15","38.42M","-3.76%"
"Nov 17, 2019","16.29","20.10","20.10","14.56","36.34M","-18.98%"
"Nov 10, 2019","20.10","19.76","21.65","19.72","24.94M","1.76%"
"Nov 03, 2019","19.76","20.19","20.88","19.39","26.92M","-2.17%"
"Oct 27, 2019","20.19","18.93","21.14","18.52","33.01M","6.68%"
"Oct 20, 2019","18.93","18.17","19.66","15.65","33.90M","4.20%"
"Oct 13, 2019","18.17","17.20","19.13","17.12","33.33M","5.64%"
"Oct 06, 2019","17.20","15.72","17.96","15.22","27.13M","9.43%"
"Sep 29, 2019","15.71","15.75","16.17","14.79","16.17M","-0.21%"
"Sep 22, 2019","15.75","21.15","22.80","14.65","20.68M","-25.51%"
"Sep 15, 2019","21.14","21.10","23.16","20.19","21.43M","0.18%"
"Sep 08, 2019","21.10","22.48","22.83","19.96","16.78M","-6.14%"
"Sep 01, 2019","22.48","21.22","23.58","21.16","21.25M","5.93%"
"Aug 25, 2019","21.22","26.44","27.18","21.17","19.57M","-19.74%"
"Aug 18, 2019","26.44","27.45","29.20","26.09","17.55M","-3.67%"
"Aug 11, 2019","27.45","29.63","30.55","26.85","22.29M","-7.26%"
"Aug 04, 2019","29.60","27.74","31.78","27.13","20.37M","6.72%"
"Jul 28, 2019","27.74","27.71","28.77","26.23","17.40M","0.14%"
"Jul 21, 2019","27.70","31.07","32.54","27.27","25.35M","-10.86%"
"Jul 14, 2019","31.07","31.47","31.52","24.18","41.84M","-1.24%"
"Jul 07, 2019","31.46","32.61","34.24","28.37","20.18M","-3.52%"
"Jun 30, 2019","32.61","35.49","35.51","30.59","19.94M","-8.10%"
"Jun 23, 2019","35.49","37.97","38.46","33.28","27.47M","-6.52%"
"Jun 16, 2019","37.96","32.71","39.54","31.78","48.97M","16.06%"
"Jun 09, 2019","32.71","31.70","36.25","29.75","41.05M","3.16%"
"Jun 02, 2019","31.70","33.30","33.75","28.73","20.66M","-4.79%"
"May 26, 2019","33.30","35.07","35.08","30.38","26.10M","-5.17%"
"May 19, 2019","35.12","28.87","35.47","27.60","29.83M","21.65%"
"May 12, 2019","28.87","20.85","29.10","20.13","26.06M","38.45%"
"May 05, 2019","20.85","22.90","23.17","18.33","15.21M","-8.94%"
"Apr 28, 2019","22.90","22.42","24.09","21.34","16.53M","2.12%"
