Date;Price;Open;High;Low;Vol.;Change %
01-Dec-19;0.0297;0.0271;0.0303;0.0250;220.16M;9.60%
24-Nov-19;0.0271;0.0293;0.0299;0.0247;151.66M;-7.57%
17-Nov-19;0.0293;0.0349;0.0362;0.0277;30.75M;-15.99%
10-Nov-19;0.0349;0.0351;0.0418;0.0339;300.45M;-0.57%
03-Nov-19;0.0351;0.0377;0.0415;0.0345;527.02M;-6.99%
27-Oct-19;0.0377;0.0364;0.0405;0.0350;699.30M;3.70%
20-Oct-19;0.0364;0.0327;0.0403;0.0302;611.73M;11.25%
13-Oct-19;0.0327;0.0345;0.0351;0.0322;556.81M;-5.14%
06-Oct-19;0.0345;0.0350;0.0367;0.0334;437.62M;-1.47%
29-Sep-19;0.0350;0.0350;0.0374;0.0329;275.59M;0.00%
22-Sep-19;0.0350;0.0385;0.0393;0.0318;184.14M;-9.12%
15-Sep-19;0.0385;0.0395;0.0409;0.0371;449.23M;-2.51%
08-Sep-19;0.0395;0.0410;0.0415;0.0372;365.29M;-3.65%
01-Sep-19;0.0410;0.0392;0.0444;0.0348;518.58M;4.60%
25-Aug-19;0.0392;0.0429;0.0430;0.0378;479.98M;-8.66%
18-Aug-19;0.0429;0.0444;0.0473;0.0419;382.89M;-3.38%
11-Aug-19;0.0444;0.0510;0.0524;0.0425;786.08M;-12.97%
04-Aug-19;0.0510;0.0549;0.0576;0.0440;648.10M;-7.10%
28-Jul-19;0.0549;0.0566;0.0719;0.0536;55.95M;-3.01%
21-Jul-19;0.0566;0.0589;0.0785;0.0530;164.20M;-3.84%
14-Jul-19;0.0589;0.0840;0.0878;0.0514;-;-29.94%
07-Jul-19;0.0840;0.0700;0.1578;0.0681;-;20.00%
30-Jun-19;0.0700;0.0675;0.0752;0.0562;-;3.81%
23-Jun-19;0.0675;0.0612;0.0831;0.0594;-;10.20%
16-Jun-19;0.0612;0.0655;0.0672;0.0612;-;-6.56%
09-Jun-19;0.0655;0.0694;0.0709;0.0653;-;-5.54%
02-Jun-19;0.0694;0.0683;0.0792;0.0683;-;1.62%
26-May-19;0.0683;0.0656;0.0718;0.0620;-;4.04%
19-May-19;0.0656;0.0692;0.0692;0.0620;-;-5.21%
12-May-19;0.0692;0.0681;0.0745;0.0588;-;1.69%
05-May-19;0.0681;0.0700;0.0713;0.0562;-;-2.81%
28-Apr-19;0.0700;0.0724;0.0753;0.0580;-;-3.25%
21-Apr-19;0.0724;0.0937;0.0966;0.0690;-;-22.74%
14-Apr-19;0.0937;0.0833;0.0971;0.0764;-;12.51%
07-Apr-19;0.0833;0.0489;0.1043;0.0489;-;70.26%
31-Mar-19;0.0489;0.0462;0.0520;0.0433;-;5.97%
24-Mar-19;0.0462;0.0665;0.0665;0.0454;-;-30.54%
17-Mar-19;0.0665;0.0818;0.0821;0.0631;-;-18.72%
10-Mar-19;0.0818;0.0205;0.1259;0.0204;-;299.58%
03-Mar-19;0.0205;0.0124;0.0234;0.0119;-;65.39%
24-Feb-19;0.0124;0.0128;0.0130;0.0123;-;-3.19%
17-Feb-19;0.0128;0.0123;0.0133;0.0121;-;3.56%
10-Feb-19;0.0123;0.0127;0.0129;0.0122;-;-2.97%
03-Feb-19;0.0127;0.0125;0.0133;0.0120;-;2.04%
27-Jan-19;0.0125;0.0137;0.0142;0.0121;-;-8.87%
20-Jan-19;0.0137;0.0147;0.0150;0.0128;-;-6.95%
13-Jan-19;0.0147;0.0172;0.0172;0.0146;-;-14.63%
