Date;Price;Open;High;Low;Vol.;Change %
07-Apr-19;10.038;10.004;10.127;0.9998;69.02M;0.34%
31-Mar-19;10.004;0.9979;10.239;0.9969;32.51M;0.24%
24-Mar-19;0.9979;0.9965;10.103;0.9943;10.74M;0.15%
17-Mar-19;0.9965;0.9985;10.132;0.9941;14.29M;-0.20%
10-Mar-19;0.9985;0.9937;10.035;0.9933;9.85M;0.45%
03-Mar-19;0.9940;10.033;10.048;0.9937;14.19M;-0.49%
24-Feb-19;0.9990;10.016;10.211;0.9937;18.47M;0.03%
17-Feb-19;0.9986;0.9906;10.066;0.9880;20.80M;0.80%
10-Feb-19;0.9906;0.9942;0.9983;0.9872;16.07M;0.09%
03-Feb-19;0.9898;0.9904;0.9972;0.9856;17.79M;-0.06%
27-Jan-19;0.9904;10.011;10.215;0.9903;12.39M;-1.07%
20-Jan-19;10.011;10.040;10.238;0.9981;11.31M;-0.28%
13-Jan-19;10.040;10.091;10.263;10.032;47.02M;-0.51%
06-Jan-19;10.091;10.058;10.265;10.026;55.00M;0.33%
30-Dec-18;10.058;10.097;10.172;0.9990;22.99M;-0.39%
23-Dec-18;10.097;10.146;10.190;10.032;20.32M;0.15%
16-Dec-18;10.082;0.9922;10.145;0.9897;29.14M;1.61%
09-Dec-18;0.9922;0.9964;10.104;0.9864;17.34M;-0.42%
02-Dec-18;0.9964;0.9881;10.036;0.9805;23.67M;0.84%
25-Nov-18;0.9881;0.9637;0.9930;0.9472;44.39M;2.54%
18-Nov-18;0.9637;0.9798;0.9982;0.9319;61.11M;-1.65%
11-Nov-18;0.9798;10.008;10.016;0.9420;51.94M;-0.82%
04-Nov-18;0.9879;0.9942;0.9989;0.9858;20.98M;-0.63%
28-Oct-18;0.9942;10.084;10.120;0.9828;61.20M;0.41%
21-Oct-18;0.9901;10.001;10.083;0.9682;12.24M;1.67%
14-Oct-18;0.9738;0.9803;10.203;0.8718;57.22M;-0.67%
07-Oct-18;0.9803;0.9940;0.9940;0.9803;14.38M;-1.37%
